legacy_id,full_name,email,dob,sex,bsn,phone,city,weight,weight_unit,height_cm,status,signup_date,source
recgRr5VNUDiNw6yI,Sofia de Boer,n.v.t.,1971-10-29,male,,+31691483205,Apeldoorn,62.2,kg,152,new,2022-07-24,typeform
reciFeOWJBhFwMKvG,Milan Jansen,milan.jansen@live.nl,1992-01-25,man,,+31665231174,Arnhem,88.0,kg,154,Prospect,2026-05-29,typeform
recziDUKgWW8wfsrD,Kasia de Jong,kasia.dejong@live.nl,1967-03-14,male,,06-07864678,Delft,118.8,kg,195,ACTIEF,2026-02-25,campaign_expat_2023
rec7wh8pJEeTgeDhD,Roos Brouwer,roos.brouwer@outlook.com,07/21/1999,man,,06-13574382,Apeldoorn,96.4,kg,184,new,2022-06-27,campaign_expat_2023
recpJ1cBhqxYYbtxy,Femke Andersen,femke.andersen@protonmail.com,1985-05-22,Female,275308297,06-06393521,Amersfoort,97.0,kg,153,lead,2026-06-08,referral
recze5Dv7EVquxy32,Fatima Chen,fatima.chen@kpnmail.nl,1982-09-27,M,230804135,0626359420,Zaandam,86.0,kg,162,Churned,02-05-2023,typeform
recyGePvFsU2M5Xsy,Marco Horvat,marco.horvat@kpnmail.nl,1970-06-02,M,412475042,+31651106509,Rotterdam,124.3,kg,187,new,2026-01-26,website
rec89MrODHxguquiX,Deniz Jones,deniz.jones@kpnmail.nl,1986-08-12,Female,,06-63006155,Haarlem,101.9,kg,187,actief,2026-06-20,import
recCNhXKTgzGgkh1l,Sanne Smit,sanne.smit@protonmail.com,05/15/1978,f,495624627,+31650371795,Nijmegen,95.8,kg,153,ACTIEF,13-06-2022,typeform
rec8Z8hSbVyDwxxaP,Daan van Dijk,daan.vandijk@gmail.com,1991-10-08,Female,515280938,+31618247668,Zwolle,133.3,kg,187,Paused,15-05-2022,typeform
rec4gCPn10MxX87Vd,Annelies Costa,annelies.costa@ziggo.nl,1987-03-31,F,815906420,+31635158600,Tilburg,108.1,kg,160,new,06-08-2022,import
recP2wMcMtoGkVv7F,Grace de Vries,grace.devries@hotmail.com,02/16/1986,Male,,0672829905,Utrecht,89.4,kg,182,ACTIEF,19-09-2022,campaign_expat_2023
recaPlfZdAh5lDrtL,Mohammed Petrov,mohammed.petrov@hotmail.com,2004-11-11,Male,,0610852956,Zaandam,91.6,kg,171,active,2023-04-28,typeform
recenANRwekdIbTiB,Luuk Ivanov,luuk.ivanov@kpnmail.nl,1975-06-10,man,359468093,06-28469843,Den Haag,127.3,kg,178,active ,2026-02-08,campaign_expat_2023
recS3SBbwuyWxt9f3,Gijs Smith,gijs.smith@ziggo.nl,12/25/1992,Female,455944350,+31641305916,Delft,73.0,kg,163,cancelled,02/22/2023,campaign_expat_2023
recHyySZz4IAUqYua,Willem Sharma,willem.sharma@protonmail.com,1993-10-29,m,905521559,06-27474809,Den Haag,154.3,kg,194,opgezegd,2024-08-27,typeform
reccEcEBsOo41yxAG,Deniz Dijkstra,deniz.dijkstra@protonmail.com,1978-09-29,m,,0633818813,Leiden,86.3,kg,166,Active,01/10/2023,website
rec6Pyc5UVWkJjboC,Hendrik Meijer,hendrik.meijer@yahoo.com,2002-12-30,V,,+31608402275,Rotterdam,108.4,kg,169,paused,2024-06-15,campaign_expat_2023
recLUsWtfrSetlBvt,Milan Jansen ,milan.jansen@hotmail.com,1960-10-06,M,655073553,+31672537717,Den Haag,66.4,kg,154,ACTIEF,04/28/2024,referral
reczmhNtjixNiSfMh,Sanne Yilmaz,sanne.yilmaz@kpnmail.nl,1966-07-08,Male,526006936,+31645700290,Rotterdam,110.3,kg,175,actief,2025-07-25,campaign_expat_2023
recbVOqS1V3vFFWFh,Finn Ivanov,finn.ivanov@yahoo.com,1969-12-28,female,,+31689729296,Dordrecht,107.3,kg,173,Prospect,2025-09-20,typeform
recpLNV7cXcnAXKnI,Wei Demir,wei.demir@live.nl,28-12-1987,male,722612394,06-17936415,Delft,135.5,kg,189,active,03/28/2022,referral
rec0uBHVk5sQph8Jd,Roos Costa,roos.costa@outlook.com,1978-03-02,vrouw,151339557,+31667865242,Dordrecht,151.4,kg,192,active,11-02-2024,website
recktiSBlwIMeDgA4,Arjun de Jong,arjun.dejong@protonmail.com,1971-08-02,f,430352608,06-66818488,Dordrecht,147.2,kg,193,ACTIEF,11/26/2022,website
recPVXcUW8dwihTIh,Julia Horvat,julia.horvat@kpnmail.nl,06/04/1981,man,,+31602177679,Zaandam,78.0,kg,155,opgezegd,2023-09-25,typeform
recSDQcdw2nfMvRul,Milan van den Berg,milan.vandenberg@gmail.com,22-03-1981,f,596787637,+31625919117,Haarlem,130.8,kg,182,on hold,2023-04-21,import
recq0w5xo6efTLxzm,Anna de Wit,anna.dewit@hotmail.com,17-03-1960,Female,,06-15039063,Zwolle,180.1,,174,Churned,2022-05-18,import
recQ6a0RowAF5xHj8,Zeynep van Dijk,zeynep.vandijk@kpnmail.nl,2004-10-11,vrouw,,06-01117454,Apeldoorn,106.0,kg,174,actief,2023-12-30,typeform
recNfZ7JmryhnkGhI,Lotte Andersen,lotte.andersen@ziggo.nl,1996-03-30,V,359043951,06-45232815,Breda,98.4,kg,164,active,02-01-2023,referral
recbwybLt9f6rNPx9,Anna Bakker,anna.bakker@hotmail.com,1989-07-19,f,926238401,+31645516424,Amersfoort,113.6,kg,192,active ,03/17/2024,import
recERpeWSsQ8AjGmL,Sofia Chen,sofia.chen@protonmail.com,21-08-2003,M,891418659,+31663698141,Delft,87.5,kg,171,cancelled,09-01-2024,import
recIoj56P5inxTWyo,Annelies Kowalski,annelies.kowalski@hotmail.com,1961-09-15,Female,151670857,0691197718,Breda,85.0,kg,160,on hold,2026-01-18,import
rec3soUTFpGEHfU8j,Zeynep Horvat ,zeynep.horvat@live.nl,1999-01-16,f,,+31666382077,Delft,101.0,kg,163,Active,2024-09-12,typeform
recB8bv0qGgvvEY6a,Emma Smits,emma.smits@hotmail.com,10-07-1967,V,574211421,0676600922,Den Haag,92.1,kg,168,active ,2023-07-16,typeform
recGFMUo2xKP0ga8M,Sofia Brouwer,sofia.brouwer@live.nl,1970-07-17,F,758348502,+31633445500,Rotterdam,151.7,kg,192,prospect,2026-01-07,website
recYk4JynpM7BjjXC,Kees Meijer,kees.meijer@gmail.com,1983-03-02,Male,,0655793043,Zwolle,75.8,kg,160,active,09-05-2024,typeform
recHT9auQGSFB642r,Marieke Hendriks,marieke.hendriks@live.nl,01-10-1986,m,461241092,0608152561,Dordrecht,127.4,kg,193,actief,2023-04-13,typeform
recKHCY1IuvYP4wby,Sophie de Boer,sophie.deboer@kpnmail.nl,30-05-2006,V,,+31644722516,Maastricht,97.6,kg,191,cancelled,2023-12-18,website
recNXZBjLc8OZfbTX,Lotte Horvat,lotte.horvat@ziggo.nl,12/03/1968,F,,+31604678178,Eindhoven,,kg,177,opgezegd,01-07-2022,referral
recRvM1lWlIIu3rEF,Arjun Nair,arjun.nair@outlook.com,16-07-1981,F,494260658,0610789243,Dordrecht,100.7,kg,162,active,2024-05-31,campaign_expat_2023
recjl0wl6kWq5mzUx,Ivan Jansen,ivan.jansen@live.nl,1959-06-23,male,762323000,0632540073,Zaandam,68.6,kg,155,Churned,2022-11-25,website
recKlmziK9YGU8ygX,Bram de Groot,bram.degroot@outlook.com,1972-06-08,male,,06-81981487,Utrecht,138.0,kg,195,churned,2026-01-12,referral
recRYl46Y1sAcouIg,Annelies Bakker,ANNELIES.BAKKER@GMAIL.COM,1967-11-28,M,,+31685040627,Tilburg,132.1,kg,181,Active,2025-05-31,campaign_expat_2023
recb4nD4Pfu3exSM1,Ivan Rossi,ivan.rossi@hotmail.com,1967-11-21,vrouw,334762845,+31602796682,Nijmegen,161.0,kg,198,ACTIEF,2025-09-10,typeform
recnQMjRtguUsddbQ,Thijs Kowalski,thijs.kowalski@kpnmail.nl,1962-03-25,F,,+31616150321,Zwolle,91.8,kg,161,ACTIEF,2024-08-22,campaign_expat_2023
recJk1Ih7bicgTMr9,Emre Wilson,emre.wilson@outlook.com,1977-05-02,F,,06-96552062,Rotterdam,75.4,kg,160,Paused,11/24/2022,campaign_expat_2023
recDRfY8bQZ5bmJfN,Finn Horvat,finn.horvat@kpnmail.nl,1989-07-03,female,,06-43519758,Groningen,107.3,kg,160,actief,07/22/2023,website
recd0DAIk3Y9yl9kW,Julia van Dijk,julia.vandijk@protonmail.com,1979-03-06,Female,438563748,+31627256551,Dordrecht,96.4,kg,168,new,2024-07-30,website
recXR4cMmBLU2m4Og,Sofia Ricci, sofia.ricci@icloud.com,10/02/1961,male,,,Leiden,82.1,kg,172,actief,2023-04-14,campaign_expat_2023
recbiUhPkzhKjHNTT,Gijs Hendriks,gijs.hendriks@yahoo.com,1968-03-31,V,,+31642483060,Amersfoort,109.5,kg,178,active,2022-06-03,typeform
recdk9oswml0nYRI2,Julia Yilmaz,julia.yilmaz@kpnmail.nl,1982-11-21,male,170295679,+31641019050,Maastricht,120.8,kg,175,active,2022-12-14,typeform
recXes3u9uTTyYz5v,Mohammed van den Berg ,mohammed.vandenberg@live.nl,1970-07-17,m,977692905,+31627025256,Nijmegen,149.0,lbs,155,gepauzeerd,2025-06-24,campaign_expat_2023
rec8GVQ6AAGYymwbT,Teun Andersen ,teun.andersen@ziggo.nl,1973-03-14,V,577730617,0607081514,Amersfoort,101.7,kg,159,Prospect,2025-07-06,campaign_expat_2023
recVWp67hJrDDJIhA,Lisa Wang,LISA.WANG@ZIGGO.NL,09/26/2001,Male,,+31677455902,Haarlem,122.8,kg,197,ACTIEF,2022-07-27,campaign_expat_2023
recuRAl1mPCZKBzPj,Zeynep Kaya,zeynep.kaya@outlook.com,20-11-1966,vrouw,,06-31400502,Rotterdam,76.6,kg,160,Active,04-10-2023,typeform
recdt4WDbDtz6klam,Mohammed Bos,mohammed.bos@hotmail.com,1971-11-27,male,,0654053033,Haarlem,88.6,kg,166,active,04/20/2023,import
recvKaSe65O6x6Qr8,Olga Vos,olga.vos@yahoo.com,1994-12-11,V,,06-08807573,Den Haag,102.8,kg,167,gepauzeerd,2023-03-25,import
recfnMLlTCq6ze9wq,Giulia de Boer,giulia.deboer@live.nl,1994-10-13,Male,,0647842713,Utrecht,71.6,kg,153,actief,23-12-2022,typeform
recGvB98a2s3JgJYj,Levi Peters,levi.peters@outlook.com,1987-05-08,man,,06-15707224,Den Haag,115.8,kg,184,active ,07/31/2023,import
recJjFIanbuRPmEnf,Anna Dekker,anna.dekker@icloud.com,1978-02-25,Male,,+31684879736,Maastricht,97.0,kg,180,Active,2026-06-15,campaign_expat_2023
recphqXFvmVQUgZ9a,Ruben Rossi,ruben.rossi@hotmail.com,1997-11-16,M,743159081,0644634666,Maastricht,,kg,164,active,13-06-2022,website
recutgjoraIcD2W0k,Oliver Wang,Oliver.Wang@Protonmail.Com,1958-02-19,F,342943078,06-41281215,Tilburg,124.4,kg,195,actief,2024-07-28,import
recJ0Cm2YmLBpoJ94,Maud de Vries,maud.devries@live.nl,01/16/1970,m,441865367,+31651793690,Utrecht,87.3,kg,163,ACTIEF,2024-05-06,typeform
recfhdQU5RMay8zbw,Marco Wilson,marco.wilson@kpnmail.nl,1965-02-25,vrouw,,06-68422739,Almere,154.2,kg,195,Active,2025-11-06,typeform
recS9NXSKMIKLNHwk,Noor Horvat,noor.horvat@live.nl,24-02-2001,Female,588330309,06-72889864,Rotterdam,65.6,kg,157,Active,2022-04-15,referral
rec1HxTfVgKtsRyLd,Grace de Wit,grace.dewit@hotmail.com,09-01-1983,M,206567546,+31697380315,Rotterdam,148.4,kg,188,Churned,2024-02-20,typeform
rec2KflVdNxYpcB8y,Giulia Kaya,giulia.kaya@live.nl,1992-10-25,male,,+31634596250,Rotterdam,85.2,kg,156,prospect,2025-11-30,website
recwgYA49A6AOKYss,Emre Vos,Emre.Vos@Ziggo.Nl,10-11-2007,Male,,06-27186629,Maastricht,115.6,kg,184,opgezegd,2022-06-05,referral
recszyOhDMcz34YKJ,Sofia Meijer,sofia.meijer@yahoo.com,1968-11-02,M,,+31646072358,Haarlem,67.5,kg,157,opgezegd,09/30/2022,typeform
recT5M1KX0ZMQb66H,Willem Wilson,willem.wilson@ziggo.nl,2003-04-12,V,644033964,+31634040706,Zwolle,100.5,kg,163,Active,2025-01-24,website
recTEzMXYLQd16J3j,Levi Costa,levi.costa@ziggo.nl,12/02/1993,V,805387444,0655830375,Utrecht,119.9,kg,181,cancelled,15-11-2023,typeform
rec5rVBX5Ur8SB7VA,Oliver Smith,oliver.smith@outlook.com,1998-04-01,M,765148444,+31682348184,Groningen,83.1,kg,163,active,2023-08-16,import
recvpise0iLd9U6a1,Luuk van der Meer,luuk.vandermeer@gmail.com,1959-08-08,Male,,+31621000601,Tilburg,,kg,157,paused,2022-10-30,referral
recbXOcL72wvd1l0n,Ivan Ivanov,ivan.ivanov@hotmail.com,1989-12-04,man,,0624038993,Almere,131.8,kg,197,churned,2026-04-09,typeform
rec16YN4FV5NQCzCT,Kasia Visser,kasia.visser@protonmail.com,19-04-1963,Male,503352581,,Groningen,116.1,kg,166,Active,04/03/2023,campaign_expat_2023
rechEK92vnVoPpEYQ,Wei Petrov,wei.petrov@icloud.com,1959-09-20,man,104989452,0628168491,Zaandam,127.4,kg,184,active ,2025-07-30,campaign_expat_2023
recmEum9PZEReZiUG,Youssef Brown,youssef.brown@outlook.com,1971-10-23,vrouw,,06-66629407,Tilburg,107.7,kg,173,active ,2024-08-13,typeform
recDaF7JrTUZnjQ0P,Emma-E Visser,emma.visserx@live.nl,1993-05-25,m,216557422,0650931639,Eindhoven,114.1,kg,167,actief,2026-06-15,website
recn4RuuC6FiHJdJH,Arjun Benali,arjun.benali@kpnmail.nl,12/09/1997,Male,,+31658277924,Zaandam,341.1,lbs,194,ACTIEF,2024-04-20,import
reccylO1tVbPaLUdL,Maud Brouwer,maud.brouwer@icloud.com,1964-08-08,Male,673063720,+31678517450,Groningen,105.7,kg,196,opgezegd,2025-04-26,website
recELw1wNNPrlaSoN,Mei Visser,mei.visser@hotmail.com,1962-12-12,M,409154908,06-07711789,Apeldoorn,101.3,kg,160,lead,2025-01-01,website
recgW0TaGGmXOsuLh,Hendrik Kowalski,hendrik.kowalski@live.nl,1997-05-19,Female,,+31601803257,Leiden,133.0,kg,189,on hold,2026-05-18,typeform
recv88pnKo9RsG0Ql,Jan Mulder,jan.mulder@icloud.com,1975-01-14,V,,+31647659281,Maastricht,115.4,kg,187,Active,05-12-2022,typeform
rec7cMKR8Uy3X2bKT,Teun El Amrani,x,1963-03-28,Male,,+31624969549,Amersfoort,153.2,kg,193,actief,2024-08-03,referral
reclynXoeL0ipQfAP,Fleur Novak,fleur.novak@icloud.com,1966-07-12,M,,06-59476051,Maastricht,112.2,kg,170,actief,2024-02-02,import
rectGZav50xHMZ06S,Finn van den Berg,finn.vandenberg@yahoo.com,1987-07-21,M,,06-27034323,Rotterdam,81.4,kg,162,churned,2022-09-06,campaign_expat_2023
recwaylG6smXVqeRO,Jan Jansen,jan.jansen@icloud.com,1985-11-08,vrouw,,0659313098,Leiden,100.1,kg,194,ACTIEF,2024-09-13,campaign_expat_2023
recubwS6ywUbjFHCQ,Annelies Smits,annelies.smits@yahoo.com,1983-06-15,man,939107491,06-24949093,Breda,103.2,kg,157,ACTIEF,2025-09-14,typeform
recNMCI7Z7vIHz60O,Marco El Amrani,marco.elamrani@protonmail.com,1958-07-23,m,389912463,06-29443997,Amersfoort,102.0,kg,174,opgezegd,2024-09-30,typeform
recNVhxHOCqeLkmHc,Grace de Graaf,grace.degraaf@protonmail.com,1987-09-27,vrouw,119687811,0651050208,Leiden,134.3,kg,193,active ,06-06-2022,website
recT0d6HGGEfmv2JT,Levi Smits,levi.smits@kpnmail.nl,1979-02-04,vrouw,,06-02584447,Groningen,104.2,kg,164,active,2022-08-30,typeform
recDlZpVuMHDxxBcb,Eva Benali,eva.benali@kpnmail.nl,04/17/2006,F,,0633367788,Delft,97.2,kg,189,prospect,10-10-2023,referral
reclVoygIqfzbbgR9,Ivan Kowalski,ivan.kowalski@gmail.com,1979-08-11,Female,939971707,+31642897169,Amersfoort,99.9,kg,167,Active,10/30/2023,typeform
reciEvnMXzV6jXXBU,Gijs Sharma,gijs.sharma@icloud.com,15-10-1975,male,,06-88855979,Den Haag,138.9,kg,182,ACTIEF,12/22/2023,typeform
recUXhrC29lDt1FJx,Grace Dekker,grace.dekker@icloud.com,1996-11-20,vrouw,,06-33225813,Delft,319.4,lbs,191,opgezegd,04/11/2023,website
recYKBvZvpI2wCDeW,Femke Hendriks,femke.hendriks1@live.nl,28-09-2001,man,,+31639192329,Zwolle,,kg,179,Prospect,2023-05-11,website
recKKdnhS77Rr5epF,Marieke Nowak,marieke.nowak@protonmail.com,1993-05-15,vrouw,,06-27195197,Haarlem,98.3,kg,188,churned,2025-12-22,typeform
recgcdlRZA91fbIgM,Fem Taylor,femke.taylorx@yahoo.com,1976-07-04,m,,0681046902,Zaandam,81.1,kg,152,Active,2024-09-29,import
recID8KNMkttaGPhP,Gijs de Jong,gijs.dejong@live.nl,1973-10-16,female,648386703,06-04083404,Arnhem,79.5,kg,163,cancelled,2026-02-15,typeform
reczMQu475kIivoaV,Ivan Bakker,ivan.bakker1@kpnmail.nl,1971-06-14,V,630729116,+31616932283,Delft,142.4,kg,197,Active,2024-12-21,referral
recd5rWQmq4nXXUZj,Finn van den Berg,finn.vandenberg@live.nl,2004-01-13,vrouw,,+31626503376,Den Haag,74.9,kg,166,active,2025-10-09,typeform
rec1nqNQR8lO67VZs,Daan de Jong,Daan.Dejong@Live.Nl,1972-06-18,m,,+31652801965,Breda,88.1,kg,180,actief,2022-08-19,typeform
recEbkC1rrqmD0YfJ,Emma Wilson,emma.wilson@outlook.com,04-04-1994,man,,0605498438,Arnhem,75.1,kg,157,paused,2023-01-09,typeform
recinawLNxY1cqkvo,Ahmed Novak,ahmed.novak@ziggo.nl,1985-04-01,man,,06-42823900,Eindhoven,138.7,kg,183,actief,03/15/2022,website
recmTJXFuE0dXdLwu,Kees van Dijk,kees.vandijk@hotmail.com,05/14/1992,male,,+31691344055,Tilburg,111.3,kg,190,active,2023-06-23,typeform
rec6WtParakbCRHu9,Thijs Horvat,thijs.horvat@kpnmail.nl,1990-12-15,Female,,+31604643104,Haarlem,86.7,kg,179,ACTIEF,03/05/2022,referral
rechgDr6vQxTvTvSy,Fleur Dekker,x,1960-10-22,female,,06-02384645,Groningen,81.8,kg,160,churned,07/09/2023,campaign_expat_2023
rec0lWhEYVEn0iIf1,Grace de Groot,grace.degroot@yahoo.com,1994-07-18,Female,,+31674507181,Rotterdam,84.8,kg,157,active ,2026-04-26,campaign_expat_2023
rec8cyQLQdCWZGGfC,Deniz Nair,deniz.nair@ziggo.nl,1977-07-26,vrouw,911211342,+31632216576,Almere,153.5,kg,193,ACTIEF,2026-03-01,import
recejkEoD6xQJo4ya,Grace Wang,grace.wang@ziggo.nl,1987-04-02,female,389762003,06-20903960,Rotterdam,129.7,kg,185,ACTIEF,2025-06-06,campaign_expat_2023
recjMlUE6ujbuuSHa,Daan Horvat,daan.horvat@outlook.com,1974-10-19,V,678616048,06-53522627,Tilburg,123.1,kg,178,Prospect,2026-02-02,referral
recErf45DcCM55l90,Lotte Wilson,lotte.wilson@protonmail.com,1973-01-06,M,,06-77084976,Den Haag,,kg,172,actief,2022-09-19,typeform
recIzC7Ct5oX9wSg8,Teun de Wit,teun.dewit@outlook.com,10/20/1994,female,291026588,06-31754701,Apeldoorn,127.6,kg,176,cancelled,16-01-2023,referral
recHYXFjCV9n74BUW,Daan Wilson,daan.wilson1@icloud.com,1984-07-01,man,,0645443162,Breda,77.8,kg,153,Active,08/21/2022,typeform
recAMImtp4zaLlhii,Sanne Smits,sanne.smits@yahoo.com,1993-10-05,m,603700871,0692284635,Maastricht,76.2,kg,157,ACTIEF,2025-06-23,campaign_expat_2023
rec4xUkRRK4zdtEz6,Willem Nowak,willem.nowak@protonmail.com,1960-07-14,female,,06-65739910,Maastricht,72.9,kg,153,actief,2023-12-03,campaign_expat_2023
rec697iTxWhEE4Uqz,Deniz Sharma,deniz.sharma@outlook.com,13-03-1984,female,,+31612407885,Groningen,104.1,kg,164,churned,2023-07-20,import
rec9tOIpvqRVpcRZr,Thijs-T Benali,thijs.benalix@yahoo.com,19-01-1971,Male,,+31686148102,Utrecht,70.3,kg,162,active,2022-07-31,campaign_expat_2023
recdr4ksoLUhSerbj,Teun Benali,teun.benali@outlook.com,1987-03-19,male,813877210,06-50834687,Eindhoven,93.4,kg,163,active,2024-06-16,import
recXyQw4fz0uE3IP8,Eva Petrov,eva.petrov@icloud.com,1964-01-29,man,,06-86980239,Utrecht,94.6,kg,189,actief,2025-10-19,campaign_expat_2023
reckgcAuPBIUMqhVu,Teun van Dijk,teun.vandijk@icloud.com,1994-07-25,M,357689616,+31658574751,Breda,85.3,kg,171,Active,14-01-2023,typeform
recqnaaTU1VmWheQC,Grace de Groot,grace.degroot@live.nl,1962-09-02,man,901918520,06-72438848,Maastricht,69.2,kg,162,active ,2025-06-11,website
recDlivL5MaOZDUsv,Teun de Graaf,teun.degraaf1@protonmail.com,1962-12-09,F,,,Haarlem,94.9,kg,163,active ,2026-06-04,import
recNp1vIZMG4vSdOa,Mei Nair,mei.nair@icloud.com,1970-12-16,male,,+31612302041,Zwolle,87.6,kg,152,ACTIEF,2025-07-13,typeform
reckGy1YdbSkPGGlx,Marco Dijkstra,marco.dijkstra@gmail.com,07/28/2001,f,792145926,+31694237543,Tilburg,149.7,kg,192,actief,2023-03-15,import
recNNlLKEqEOVPaCW,Lucas Brouwer,lucas.brouwer@outlook.com,1990-03-03,m,,0692804140,Arnhem,85.6,kg,157,actief,2026-01-22,campaign_expat_2023
reclMrxZk2O06XgZ1,Ivan Smit,ivan.smit@hotmail.com,1975-02-23,male,,0663178239,Amsterdam,102.7,kg,176,paused,07/17/2022,typeform
recLUFILaOtijjfl7,Lotte Bakker,lotte.bakker@ziggo.nl,10-11-1989,vrouw,,+31677917656,Tilburg,106.8,kg,197,Active,12/09/2022,typeform
recKu2TnlYoE1DSPD,Elena Smit,elena.smit@protonmail.com  ,1978-01-12,f,,0653732465,Apeldoorn,90.0,kg,163,active,2023-08-29,campaign_expat_2023
recmzO5WxLQ0dBLB7,Roos Dijkstra,roos.dijkstra@gmail.com,1967-09-30,male,,+31667764563,Delft,102.7,kg,165,active ,2024-07-08,referral
reclKVo4f3Tfnhyyn,Maud Smith,maud.smith1@kpnmail.nl,1999-03-01,vrouw,,+31621864185,Den Haag,99.8,kg,192,Churned,2026-06-14,typeform
recswNxAmHBi6SRHM,Teun de Jong,teun.dejong@ziggo.nl,16-02-1965,man,427626456,,Almere,129.2,kg,190,active ,2023-02-22,typeform
recwf8zDp4jHYQ1ue,Emma Nowak,emma.nowak@yahoo.com,1995-10-11,F,423325954,0604247928,Dordrecht,124.3,kg,178,paused,2025-06-17,website
recbtCR3Hk3raqKQd,Julia Nowak,julia.nowak@hotmail.com,2005-01-21,Female,,06-24094040,Amersfoort,118.8,kg,185,Paused,2025-07-03,import
recdgAe9N2sdPkAek,Levi El Amrani,levi.elamrani@outlook.com,1959-03-12,M,661119683,0677545824,Rotterdam,129.3,kg,194,active ,2023-02-26,typeform
recXHL4kLoy8BpH4d,Anna Wang,anna.wang@protonmail.com,05-10-1982,female,,0689548103,Rotterdam,138.1,kg,192,actief,30-03-2024,campaign_expat_2023
reccLrrl9GtHpzdAZ,Lisa El Amrani,lisa.elamrani1@ziggo.nl,2004-03-01,male,,06-49408075,Zwolle,110.2,kg,185,ACTIEF,01/17/2024,referral
recftDKlk8trtOklh,Marco Peters,marco.peters@hotmail.com,04-04-2005,man,866262325,06-11512991,Amersfoort,145.0,kg,188,active ,07/06/2022,campaign_expat_2023
recrzwwO6jk9bYI2Y,Roos Petrov,roos.petrov@hotmail.com,1985-05-19,f,481109110,0630611738,Apeldoorn,103.3,kg,161,cancelled,02/07/2023,typeform
recnrMihqJRzFgGcP,Amira Smit,amira.smit@hotmail.com,08/03/1997,female,,,Zaandam,114.3,kg,175,active ,2024-05-03,campaign_expat_2023
recdPwcDtgdXnGQVb,Ivan Horvat,ivan.horvat@ziggo.nl,1963-12-19,V,336841760,06-48841007,Breda,72.1,kg,163,ACTIEF,2026-03-15,typeform
recgJsu5mVggHLav2,Bram Smith,bram.smith@icloud.com,1987-10-04,V,661945704,+31637670173,Zwolle,79.2,kg,161,Active,2024-08-10,typeform
recDA7WQl1z5C1gZ0,Arjun Wang,arjun.wang@live.nl,1976-11-20,Male,,+31633831097,Apeldoorn,122.9,kg,189,churned,2025-12-19,campaign_expat_2023
recqzIoGz33RyRci6,Willem Costa,willem.costa1@ziggo.nl,2000-07-07,F,926625330,0619167644,Eindhoven,98.9,kg,156,Active,2023-07-15,website
recllvGgVANJWn1vd,Sanne Jansen,sanne.jansen@live.nl,02/19/1988,M,647988082,0605047225,Dordrecht,102.2,kg,195,churned,2022-11-14,website
rec9UIkzTbVxy9mx4,Annelies Kowalski,annelies.kowalski@kpnmail.nl,2003-10-03,Male,852594859,06-30758439,Haarlem,83.8,kg,172,churned,10/17/2022,website
reciPlkRjynPUTFU1,Lisa Benali,lisa.benali@yahoo.com,1963-06-26,vrouw,,+31601196885,Amsterdam,87.8,kg,154,Active,2022-07-31,import
recr7XrhlIZ4VioDD,Teun Nowak,teun.nowak@gmail.com,1986-03-04,F,,+31688945514,Amsterdam,86.7,kg,152,opgezegd,29-07-2022,typeform
recjAwJoEAMMa5D58,Priya de Groot,priya.degroot@live.nl,19-04-1971,m,,+31660465291,Amsterdam,125.2,kg,174,ACTIEF,2023-04-14,import
recn8Y8RWyI4zK2OL,Finn de Wit,finn.dewit@protonmail.com,1985-10-05,F,611485886,06-80506429,Apeldoorn,117.6,kg,177,opgezegd,2025-03-17,website
rec2uTgYUaCVYSlQz,Annelies Taylor,annelies.taylor@live.nl,1978-10-02,m,,0622844156,Breda,99.1,kg,193,actief,2025-10-25,referral
rec5x0GXFfu3EfAA1,Zeynep de Jong,zeynep.dejong1@icloud.com,1975-01-13,man,811582085,+31656092593,Maastricht,267.9,lbs,190,cancelled,2025-11-18,typeform
recyhxVX0oTxqi2up,Eva Jones,eva.jones@yahoo.com,1989-03-21,M,,0694086119,Dordrecht,142.0,kg,190,Active,2025-08-01,import
rec0MPkEQXq3Y4wmW,Julia Smits,julia.smits@ziggo.nl,2005-04-26,m,,+31659336681,Arnhem,100.4,kg,172,active ,2024-12-14,typeform
recLEtnf17QegGOIy,Giulia Benali,giulia.benali@protonmail.com,1972-07-03,F,,+31677659444,Maastricht,136.6,kg,186,active ,03-02-2024,import
recetfRLJGDLK9kkw,Lisa van Dijk,lisa.vandijk@live.nl,1989-01-25,F,,06-26207367,Amsterdam,144.1,kg,187,opgezegd,2026-04-03,import
rectFKoW5Wpr8ZbJx,Femke Taylor,femke.taylor@protonmail.com,1976-07-04,M,,0681046902,Zaandam,81.1,kg,152,ACTIEF,2024-09-29,typeform
recQi28H7KfStZxom,Fleur El Amrani,fleur.elamrani@icloud.com,1967-12-06,M,143175518,+31650015113,Zwolle,133.4,kg,194,active ,2022-10-01,typeform
reczEfB8eZLmPf2wX,Wei Rossi,wei.rossi@outlook.com,1996-04-08,man,,06-72010061,Amsterdam,123.5,kg,185,cancelled,26-04-2024,campaign_expat_2023
recTYRgr001pV1mgF,Bram Horvat,bram.horvat1@protonmail.com,2007-05-03,Male,,+31684325872,Delft,108.3,kg,170,churned,2022-04-07,typeform
recJoBSwD0lA54oJ0,Sem Bakker,sem.bakker@gmail.com,09/10/2001,m,,+31638805617,Leiden,95.2,kg,169,Active,05/31/2022,website
